nama_wilayah,nama_tahun,jenis_kelamin,persentasi
Nunukan,2022,laki_laki,35.95
Kota Tarakan,2022,laki_laki,57.6
SULAWESI UTARA,2022,laki_laki,46.22
Bolaang Mongondow,2022,laki_laki,29.29
Minahasa,2022,laki_laki,48.79
Kepulauan Sangihe,2022,laki_laki,36.94
Kepulauan Talaud,2022,laki_laki,47.2
Minahasa Selatan,2022,laki_laki,40.88
Minahasa Utara,2022,laki_laki,56.37
Bolaang Mongondow Utara,2022,laki_laki,31.67
Siau Tagulandang Biaro,2022,laki_laki,39.13
Minahasa Tenggara,2022,laki_laki,33.19
Bolaang Mongondow Selatan,2022,laki_laki,21.15
Bolaang Mongondow Timur,2022,laki_laki,29.39
Kota Manado,2022,laki_laki,64.01
Kota Bitung,2022,laki_laki,50.55
Kota Tomohon,2022,laki_laki,55.12
Kota Kotamobagu,2022,laki_laki,45.73
SULAWESI TENGAH,2022,laki_laki,36.58
Banggai Kepulauan,2022,laki_laki,33.87
Banggai,2022,laki_laki,33.7
Morowali,2022,laki_laki,43.02
Poso,2022,laki_laki,40.8
Donggala,2022,laki_laki,24.31
Toli-Toli,2022,laki_laki,36.1
Buol,2022,laki_laki,34.67
Parigi Moutong,2022,laki_laki,26.98
Tojo Una-Una,2022,laki_laki,28.34
Sigi,2022,laki_laki,35.47
Banggai Laut,2022,laki_laki,31.97
Morowali Utara,2022,laki_laki,39.95
Kota Palu,2022,laki_laki,61.78
SULAWESI SELATAN,2022,laki_laki,41.53
Kepulauan Selayar,2022,laki_laki,35.17
Bulukumba,2022,laki_laki,36.87
Bantaeng,2022,laki_laki,31.5
Jeneponto,2022,laki_laki,26.91
Takalar,2022,laki_laki,38.29
Gowa,2022,laki_laki,39.14
Sinjai,2022,laki_laki,29.59
Maros,2022,laki_laki,37.93
Pangkajene dan Kepulauan,2022,laki_laki,38.74
Barru,2022,laki_laki,34.59
Bone,2022,laki_laki,27.8
Soppeng,2022,laki_laki,37.36
Wajo,2022,laki_laki,26.85
Sidenreng Rappang,2022,laki_laki,29.91
Pinrang,2022,laki_laki,35.29
Enrekang,2022,laki_laki,41.97
Luwu,2022,laki_laki,42.5
Tana Toraja,2022,laki_laki,44.87
Luwu Utara,2022,laki_laki,30.05
Luwu Timur,2022,laki_laki,38.19
Toraja Utara,2022,laki_laki,44.3
Kota Makasar,2022,laki_laki,68
Kota Parepare,2022,laki_laki,54.89
Kota Palopo,2022,laki_laki,64.17
SULAWESI TENGGARA,2022,laki_laki,42.12
Buton,2022,laki_laki,37.39
Muna,2022,laki_laki,37.55
Konawe,2022,laki_laki,41.66
Kolaka,2022,laki_laki,40.73
Konawe Selatan,2022,laki_laki,31.46
Bombana,2022,laki_laki,30.89
Wakatobi,2022,laki_laki,37.62
Kolaka Utara,2022,laki_laki,33.71
Buton Utara,2022,laki_laki,43.49
Konawe Utara,2022,laki_laki,43.89
Kolaka Timur,2022,laki_laki,33.86
Konawe Kepulauan,2022,laki_laki,42.05
Muna Barat,2022,laki_laki,36.42
Buton Tengah,2022,laki_laki,30.87
Buton Selatan,2022,laki_laki,31.37
Kota Kendari,2022,laki_laki,67.86
Kota Baubau,2022,laki_laki,56.18
GORONTALO,2022,laki_laki,31.02
Boalemo,2022,laki_laki,23.67
Gorontalo,2022,laki_laki,28.75
Pohuwato,2022,laki_laki,25.1
Bone Bolango,2022,laki_laki,29.99
Gorontalo Utara,2022,laki_laki,23.27
Kota Gorontalo,2022,laki_laki,49.6
SULAWESI BARAT,2022,laki_laki,38.03
Majene,2022,laki_laki,48.69
Polewali Mandar,2022,laki_laki,35.2
Mamasa,2022,laki_laki,37.11
Mamuju,2022,laki_laki,41.03
Mamuju Utara / Pasangkayu,2022,laki_laki,35.28
Mamuju Tengah,2022,laki_laki,32.7
MALUKU,2022,laki_laki,51.49
Maluku Tenggara Barat / Kepulauan Tanimbar,2022,laki_laki,44.59
Maluku Tenggara,2022,laki_laki,43.59
Maluku Tengah,2022,laki_laki,48.52
Buru,2022,laki_laki,42.4
Kepulauan Aru,2022,laki_laki,35.38
Seram Bagian Barat,2022,laki_laki,42.79
Seram Bagian Timur,2022,laki_laki,37.32
Maluku Barat Daya,2022,laki_laki,38.39
Buru Selatan,2022,laki_laki,34.63
Kota Ambon,2022,laki_laki,71.17
Kota Tual,2022,laki_laki,57.08
MALUKU UTARA,2022,laki_laki,44.94
Halmahera Barat,2022,laki_laki,38.22
Halmahera Tengah,2022,laki_laki,38.34
Kepulauan Sula,2022,laki_laki,37.33
Halmahera Selatan,2022,laki_laki,32.75
Halmahera Utara,2022,laki_laki,40.15
Halmahera Timur,2022,laki_laki,39.87
Pulau Morotai,2022,laki_laki,31.79
Pulau Taliabu,2022,laki_laki,33.52
Kota Ternate,2022,laki_laki,76.43
Kota Tidore Kepulauan,2022,laki_laki,45.3
PAPUA BARAT,2022,laki_laki,56.54
Fakfak,2022,laki_laki,53.19
Kaimana,2022,laki_laki,52.14
Teluk Wondama,2022,laki_laki,39.76
Teluk Bintuni,2022,laki_laki,54.67
Manokwari,2022,laki_laki,55.65
Sorong Selatan,2022,laki_laki,46.55
Sorong,2022,laki_laki,47.17
Raja Ampat,2022,laki_laki,36.25
Tambrauw,2022,laki_laki,48.13
Maybrat,2022,laki_laki,60.52
Manokwari Selatan,2022,laki_laki,52.54
Pegunungan Arfak,2022,laki_laki,45.02
Kota Sorong,2022,laki_laki,71.53
PAPUA,2022,laki_laki,38.8
Merauke,2022,laki_laki,55.34
Jayawijaya,2022,laki_laki,39.33
Jayapura,2022,laki_laki,62.38
Nabire,2022,laki_laki,51.89
Kepulauan Yapen,2022,laki_laki,58.43
Biak Numfor,2022,laki_laki,62.12
Paniai,2022,laki_laki,20.01
Puncak Jaya,2022,laki_laki,34.46
Mimika,2022,laki_laki,58.73
Boven Digoel,2022,laki_laki,55.8
Mappi,2022,laki_laki,43.83
Asmat,2022,laki_laki,46.11
Yahukimo,2022,laki_laki,15.88
Pegunungan Bintang,2022,laki_laki,25.74
Tolikara,2022,laki_laki,14.34
Sarmi,2022,laki_laki,53.3
Keerom,2022,laki_laki,43.96
Waropen,2022,laki_laki,49.53
Supiori,2022,laki_laki,56.79
Mamberamo Raya,2022,laki_laki,40.82
Nduga,2022,laki_laki,13.45
Lanny Jaya,2022,laki_laki,22.63
Mamberamo Tengah,2022,laki_laki,29.46
Yalimo,2022,laki_laki,18.74
Puncak,2022,laki_laki,8.53
Dogiyai,2022,laki_laki,17.49
Intan Jaya,2022,laki_laki,21.65
Deiyai,2022,laki_laki,15.54
Kota Jayapura,2022,laki_laki,76.55
INDONESIA,2022,laki_laki,42.06
ACEH,2022,perempuan,42.91
Simeulue,2022,perempuan,40.43
Aceh Singkil,2022,perempuan,37.36
Aceh Selatan,2022,perempuan,29.16
Aceh Tenggara,2022,perempuan,46.46
Aceh Timur,2022,perempuan,29.14
Aceh Tengah,2022,perempuan,45.77
Aceh Barat,2022,perempuan,45.53
Aceh Besar,2022,perempuan,53.95
Pidie,2022,perempuan,38.14
Bireuen,2022,perempuan,39.33
Aceh Utara,2022,perempuan,33.93
Aceh Barat Daya,2022,perempuan,37.18
Gayo Lues,2022,perempuan,30.51
Aceh Tamiang,2022,perempuan,43.19
Nagan Raya,2022,perempuan,39.15
Aceh Jaya,2022,perempuan,32.95
Bener Meriah,2022,perempuan,45.13
Pidie Jaya,2022,perempuan,39.24
Kota Banda Aceh,2022,perempuan,78.21
Kota Sabang,2022,perempuan,59.12
Kota Langsa,2022,perempuan,61.46
Kota Lhokseumawe,2022,perempuan,59.03
Kota Subulussalam,2022,perempuan,32.91
SUMATERA UTARA,2022,perempuan,49.82
Nias,2022,perempuan,24.45
Mandailing Natal,2022,perempuan,35.28
Tapanuli Selatan,2022,perempuan,42.31
Tapanuli Tengah,2022,perempuan,43.07
Tapanuli Utara,2022,perempuan,56.15
Toba Samosir / Toba,2022,perempuan,62.11
Labuhan Batu,2022,perempuan,41.53
Asahan,2022,perempuan,35.48
Simalungun,2022,perempuan,50.04
Dairi,2022,perempuan,53.84
Karo,2022,perempuan,55.68
Deli Serdang,2022,perempuan,56.07
Langkat,2022,perempuan,35.33
Nias Selatan,2022,perempuan,23.64
Humbang Hasundutan,2022,perempuan,57.64
Pakpak Bharat,2022,perempuan,52
Samosir,2022,perempuan,49
Serdang Bedagai,2022,perempuan,39.36
Batu Bara,2022,perempuan,37.75
Padang Lawas Utara,2022,perempuan,40.04
Padang Lawas,2022,perempuan,39.83
Labuhan Batu Selatan,2022,perempuan,38.95
Labuhan Batu Utara,2022,perempuan,38.77
Nias Utara,2022,perempuan,20.86
Nias Barat,2022,perempuan,25.81
Kota Sibolga,2022,perempuan,58.45
Kota Tanjung Balai,2022,perempuan,52.37
Kota Pematang Siantar,2022,perempuan,71.98
Kota Tebing Tinggi,2022,perempuan,62.25
Kota Medan,2022,perempuan,66.8
Kota Binjai,2022,perempuan,63.83
Kota Padangsidimpuan,2022,perempuan,62.02
Kota Gunungsitoli,2022,perempuan,37.52
SUMATERA BARAT,2022,perempuan,48.52
Kepulauan Mentawai,2022,perempuan,29.57
Pesisir Selatan,2022,perempuan,43.73
Solok,2022,perempuan,35.13
Sijunjung,2022,perempuan,39.29
Tanah Datar,2022,perempuan,45.02
Padang Pariaman,2022,perempuan,40.74
Agam,2022,perempuan,46.32
Lima Puluh Kota,2022,perempuan,37.66
Pasaman,2022,perempuan,32.53
Solok Selatan,2022,perempuan,38.28
Dharmasraya,2022,perempuan,41.67
Pasaman Barat,2022,perempuan,43.04
Kota Padang,2022,perempuan,69.99
Kota Solok,2022,perempuan,67.03
Kota Sawah Lunto,2022,perempuan,54.8
Kota Padang Panjang,2022,perempuan,77.34
Kota Bukittinggi,2022,perempuan,73.97
Kota Payakumbuh,2022,perempuan,60.68
Kota Pariaman,2022,perempuan,60.98
RIAU,2022,perempuan,43.24
Kuantan Singingi,2022,perempuan,37.19
Indragiri Hulu,2022,perempuan,33.92
Indragiri Hilir,2022,perempuan,23.74
Pelalawan,2022,perempuan,39.41
Siak,2022,perempuan,48.7
Kampar,2022,perempuan,40.67
Rokan Hulu,2022,perempuan,33.54
Bengkalis,2022,perempuan,43.3
Rokan Hilir,2022,perempuan,33.51
Kepulauan Meranti,2022,perempuan,32.18
Kota Pekanbaru,2022,perempuan,71.62
Kota Dumai,2022,perempuan,53.01
JAMBI,2022,perempuan,35.28
Kerinci,2022,perempuan,31.69
Merangin,2022,perempuan,25.28
Sarolangun,2022,perempuan,30.11
Batang Hari,2022,perempuan,33.5
Muaro Jambi,2022,perempuan,31.07
Tanjung Jabung Timur,2022,perempuan,27.62
Tanjung Jabung Barat,2022,perempuan,29.41
Tebo,2022,perempuan,28.05
Bungo,2022,perempuan,29.43
Kota Jambi,2022,perempuan,60.11
Kota Sungai Penuh,2022,perempuan,51.19
SUMATERA SELATAN,2022,perempuan,35.75
Ogan Komering Ulu,2022,perempuan,39.31
Ogan Komering Ilir,2022,perempuan,19.65
Muara Enim,2022,perempuan,29.66
Lahat,2022,perempuan,35.93
Musi Rawas,2022,perempuan,27.83
Musi Banyuasin,2022,perempuan,26.62
Banyu Asin,2022,perempuan,24.59
Ogan Komering Ulu Selatan,2022,perempuan,24.23
Ogan Komering Ulu Timur,2022,perempuan,28.96
Ogan Ilir,2022,perempuan,24.27
Empat Lawang,2022,perempuan,26.84
Penukal Abab Lematang Ilir,2022,perempuan,28.63
Musi Rawas Utara,2022,perempuan,20.68
Kota Palembang,2022,perempuan,62.46
Kota Prabumulih,2022,perempuan,57.42
Kota Pagar Alam,2022,perempuan,42.95
Kota Lubuklinggau,2022,perempuan,41.5
BENGKULU,2022,perempuan,38.72
Bengkulu Selatan,2022,perempuan,43.73
Rejang Lebong,2022,perempuan,33.86
Bengkulu Utara,2022,perempuan,30.59
Kaur,2022,perempuan,29.39
Seluma,2022,perempuan,30.37
Mukomuko,2022,perempuan,27.94
Lebong,2022,perempuan,32.46
Kepahiang,2022,perempuan,32.44
Bengkulu Tengah,2022,perempuan,26.35
Kota Bengkulu,2022,perempuan,67.76
LAMPUNG,2022,perempuan,30.44
Lampung Barat,2022,perempuan,31.53
Tanggamus,2022,perempuan,21.09
Lampung Selatan,2022,perempuan,27.19
Lampung Timur,2022,perempuan,26.6
Lampung Tengah,2022,perempuan,25.66
Lampung Utara,2022,perempuan,25.19
Way Kanan,2022,perempuan,21.32
Tulangbawang,2022,perempuan,22.57
Pesawaran,2022,perempuan,23.15
Pringsewu,2022,perempuan,29.9
Mesuji,2022,perempuan,19.96
Tulang Bawang Barat,2022,perempuan,26.87
Pesisir Barat,2022,perempuan,30.49
Kota Bandar Lampung,2022,perempuan,57.96
Kota Metro,2022,perempuan,58.82
KEP. BANGKA BELITUNG,2022,perempuan,36.08
Bangka,2022,perempuan,38.06
Belitung,2022,perempuan,41.21
Bangka Barat,2022,perempuan,31.8
Bangka Tengah,2022,perempuan,21.42
Bangka Selatan,2022,perempuan,23.54
Belitung Timur,2022,perempuan,38.51
Kota Pangkal Pinang,2022,perempuan,55.24
KEPULAUAN RIAU,2022,perempuan,58.4
Karimun,2022,perempuan,39.63
Bintan,2022,perempuan,48.69
Natuna,2022,perempuan,39.97
Lingga,2022,perempuan,29.25
Kepulauan Anambas,2022,perempuan,31.32
Kota Batam,2022,perempuan,65.78
Kota Tanjung Pinang,2022,perempuan,58.36
DKI JAKARTA,2022,perempuan,64.51
Kep. Seribu,2022,perempuan,41.45
Kota Jakarta Selatan,2022,perempuan,68.36
Kota Jakarta Timur,2022,perempuan,71.26
Kota Jakarta Pusat,2022,perempuan,67.78
Kota Jakarta Barat,2022,perempuan,59.92
Kota Jakarta Utara,2022,perempuan,54.06
JAWA BARAT,2022,perempuan,35.36
Bogor,2022,perempuan,31.15
Sukabumi,2022,perempuan,16.84
Cianjur,2022,perempuan,14.88
Bandung,2022,perempuan,35.94
Garut,2022,perempuan,21.13
Tasikmalaya,2022,perempuan,18.99
Ciamis,2022,perempuan,20.37
Kuningan,2022,perempuan,23.49
Cirebon,2022,perempuan,26.68
Majalengka,2022,perempuan,20.48
Sumedang,2022,perempuan,27.35
Indramayu,2022,perempuan,25.33
Subang,2022,perempuan,25.18
Purwakarta,2022,perempuan,26.52
Karawang,2022,perempuan,29.26
Bekasi,2022,perempuan,47.28
Bandung Barat,2022,perempuan,21.94
Pangandaran,2022,perempuan,20.76
Kota Bogor,2022,perempuan,50.35
Kota Sukabumi,2022,perempuan,50.4
Kota Bandung,2022,perempuan,56.11
Kota Cirebon,2022,perempuan,54.78
Kota Bekasi,2022,perempuan,72.08
Kota Depok,2022,perempuan,66.91
Kota Cimahi,2022,perempuan,57.57
Kota Tasikmalaya,2022,perempuan,39.41
Kota Banjar,2022,perempuan,34.22
JAWA TENGAH,2022,perempuan,28.79
Cilacap,2022,perempuan,23.14
Banyumas,2022,perempuan,30.26
Purbalingga,2022,perempuan,20.03
Banjarnegara,2022,perempuan,17.52
Kebumen,2022,perempuan,27.08
Purworejo,2022,perempuan,32.44
Wonosobo,2022,perempuan,18.17
Magelang,2022,perempuan,25.27
Boyolali,2022,perempuan,28.44
Klaten,2022,perempuan,42.06
Sukoharjo,2022,perempuan,48.42
Wonogiri,2022,perempuan,24.11
Karanganyar,2022,perempuan,34.47
Sragen,2022,perempuan,27.71
Grobogan,2022,perempuan,17.14
Blora,2022,perempuan,24.07
Rembang,2022,perempuan,19.44
Pati,2022,perempuan,28.19
Kudus,2022,perempuan,38.8
Jepara,2022,perempuan,29.53
Demak,2022,perempuan,30.45
Semarang,2022,perempuan,28.67
Temanggung,2022,perempuan,21.59
Kendal,2022,perempuan,25.66
Batang,2022,perempuan,18.54
Pekalongan,2022,perempuan,21.94
Pemalang,2022,perempuan,15.69
Tegal,2022,perempuan,20.88
Brebes,2022,perempuan,16.97
Kota Magelang,2022,perempuan,62.09
Kota Surakarta,2022,perempuan,57.38
Kota Salatiga,2022,perempuan,63.33
Kota Semarang,2022,perempuan,58.48
Kota Pekalongan,2022,perempuan,37.06
Kota Tegal,2022,perempuan,42.91
D I YOGYAKARTA,2022,perempuan,47.12
Kulon Progo,2022,perempuan,40.73
Bantul,2022,perempuan,47.71
Gunung Kidul,2022,perempuan,21.81
Sleman,2022,perempuan,58.99
Kota Yogyakarta,2022,perempuan,64.92
JAWA TIMUR,2022,perempuan,30.95
Pacitan,2022,perempuan,23.7
Ponorogo,2022,perempuan,27.88
Trenggalek,2022,perempuan,25.65
Tulungagung,2022,perempuan,34.59
Blitar,2022,perempuan,27.66
Kediri,2022,perempuan,32.12
Malang,2022,perempuan,24.14
Lumajang,2022,perempuan,21.51
Jember,2022,perempuan,21.58
Banyuwangi,2022,perempuan,29.36
Bondowoso,2022,perempuan,18.77
Situbondo,2022,perempuan,21.26
Probolinggo,2022,perempuan,16.7
Pasuruan,2022,perempuan,20.05
Sidoarjo,2022,perempuan,56.35
Mojokerto,2022,perempuan,35.47
Jombang,2022,perempuan,33.22
Nganjuk,2022,perempuan,29.5
Madiun,2022,perempuan,28.31
Magetan,2022,perempuan,35.47
Ngawi,2022,perempuan,26.42
Bojonegoro,2022,perempuan,24.63
Tuban,2022,perempuan,24.11
Lamongan,2022,perempuan,30.55
Gresik,2022,perempuan,44.08
Bangkalan,2022,perempuan,12.63
Sampang,2022,perempuan,11.25
Pamekasan,2022,perempuan,21.8
Sumenep,2022,perempuan,17.01
Kota Kediri,2022,perempuan,56.82
Kota Blitar,2022,perempuan,61.87
Kota Malang,2022,perempuan,58.54
Kota Probolinggo,2022,perempuan,45.09
Kota Pasuruan,2022,perempuan,46.95
Kota Mojokerto,2022,perempuan,64.24
Kota Madiun,2022,perempuan,68.89
Kota Surabaya,2022,perempuan,51.05
Kota Batu,2022,perempuan,48.3
BANTEN,2022,perempuan,40.14
Pandeglang,2022,perempuan,19.21
Lebak,2022,perempuan,12.13
Tangerang,2022,perempuan,38.32
Serang,2022,perempuan,24.07
Kota Tangerang,2022,perempuan,58
Kota Cilegon,2022,perempuan,52.56
Kota Serang,2022,perempuan,32.49
Kota Tangerang Selatan,2022,perempuan,64.52
BALI,2022,perempuan,43.18
Jembrana,2022,perempuan,36.9
Tabanan,2022,perempuan,39.03
Badung,2022,perempuan,55.44
Gianyar,2022,perempuan,45.4
Klungkung,2022,perempuan,37.84
Bangli,2022,perempuan,25.91
Karangasem,2022,perempuan,22.85
Buleleng,2022,perempuan,27.84
Kota Denpasar,2022,perempuan,60.23
NUSA TENGGARA BARAT,2022,perempuan,29.68
Lombok Barat,2022,perempuan,23.35
Lombok Tengah,2022,perempuan,22.13
Lombok Timur,2022,perempuan,24.43
Sumbawa,2022,perempuan,34.67
Dompu,2022,perempuan,35.26
Bima,2022,perempuan,40.11
Sumbawa Barat,2022,perempuan,35.15
Lombok Utara,2022,perempuan,17.24
Kota Mataram,2022,perempuan,41.3
Kota Bima,2022,perempuan,58.91
NUSA TENGGARA TIMUR,2022,perempuan,28.45
Sumba Barat,2022,perempuan,22.37
Sumba Timur,2022,perempuan,30.23
Kupang,2022,perempuan,25.99
Timor Tengah Selatan,2022,perempuan,21.65
Timor Tengah Utara,2022,perempuan,28.67
Belu,2022,perempuan,29.6
Alor,2022,perempuan,27.5
Lembata,2022,perempuan,23.07
Flores Timur,2022,perempuan,25.99
Sikka,2022,perempuan,23.82
Ende,2022,perempuan,34.62
Ngada,2022,perempuan,29.75
Manggarai,2022,perempuan,24.4
Rote Ndao,2022,perempuan,27.62
Manggarai Barat,2022,perempuan,25.68
Sumba Tengah,2022,perempuan,25.59
Sumba Barat Daya,2022,perempuan,25.34
Nagekeo,2022,perempuan,25.59
Manggarai Timur,2022,perempuan,16.42
Sabu Raijua,2022,perempuan,25.02
Malaka,2022,perempuan,24.75
Kota Kupang,2022,perempuan,57.81
KALIMANTAN BARAT,2022,perempuan,29.03
Sambas,2022,perempuan,18.5
Bengkayang,2022,perempuan,31.02
Landak,2022,perempuan,24.72
Mempawah,2022,perempuan,24.82
Sanggau,2022,perempuan,25.46
Ketapang,2022,perempuan,22.02
Sintang,2022,perempuan,25.3
Kapuas Hulu,2022,perempuan,24.88
Sekadau,2022,perempuan,21.24
Melawi,2022,perempuan,26.35
Kayong Utara,2022,perempuan,20.96
Kubu Raya,2022,perempuan,25.02
Kota Pontianak,2022,perempuan,57.55
Kota Singkawang,2022,perempuan,35.34
KALIMANTAN TENGAH,2022,perempuan,30.3
Kotawaringin Barat,2022,perempuan,28.88
Kotawaringin Timur,2022,perempuan,23.83
Kapuas,2022,perempuan,22.88
Barito Selatan,2022,perempuan,29.53
Barito Utara,2022,perempuan,34.8
Sukamara,2022,perempuan,25.73
Lamandau,2022,perempuan,31.51
Seruyan,2022,perempuan,20.31
Katingan,2022,perempuan,28.04
Pulang Pisau,2022,perempuan,26.32
Gunung Mas,2022,perempuan,31
Barito Timur,2022,perempuan,42.49
Murung Raya,2022,perempuan,25.06
Kota Palangka Raya,2022,perempuan,55.85
KALIMANTAN SELATAN,2022,perempuan,31.02
Tanah Laut,2022,perempuan,23.62
Kotabaru,2022,perempuan,23.55
Banjar,2022,perempuan,26.69
Barito Kuala,2022,perempuan,24.03
Tapin,2022,perempuan,20.12
Hulu Sungai Selatan,2022,perempuan,28.1
Hulu Sungai Tengah,2022,perempuan,29.04
Hulu Sungai Utara,2022,perempuan,24.86
Tabalong,2022,perempuan,36.18
Tanah Bumbu,2022,perempuan,27.55
Balangan,2022,perempuan,30.9
Kota Banjarmasin,2022,perempuan,41.49
Kota Banjar Baru,2022,perempuan,55.93
KALIMANTAN TIMUR,2022,perempuan,50.12
Paser,2022,perempuan,36.87
Kutai Barat,2022,perempuan,45.03
Kutai Kartanegara,2022,perempuan,39.18
Kutai Timur,2022,perempuan,39.17
Berau,2022,perempuan,43.73
Penajam Paser Utara,2022,perempuan,36.16
Mahakam Ulu,2022,perempuan,40.7
Kota Balikpapan,2022,perempuan,59.41
Kota Samarinda,2022,perempuan,64.02
Kota Bontang,2022,perempuan,60.94
KALIMANTAN UTARA,2022,perempuan,41.48
Malinau,2022,perempuan,42.61
Bulungan,2022,perempuan,39.73
Tana Tidung,2022,perempuan,40.76
Nunukan,2022,perempuan,33.61
Kota Tarakan,2022,perempuan,48.27
SULAWESI UTARA,2022,perempuan,46.79
Bolaang Mongondow,2022,perempuan,29.84
Minahasa,2022,perempuan,52.62
Kepulauan Sangihe,2022,perempuan,39.55
Kepulauan Talaud,2022,perempuan,44.62
Minahasa Selatan,2022,perempuan,43.08
Minahasa Utara,2022,perempuan,52.71
Bolaang Mongondow Utara,2022,perempuan,36.2
Siau Tagulandang Biaro,2022,perempuan,41.2
Minahasa Tenggara,2022,perempuan,33.93
Bolaang Mongondow Selatan,2022,perempuan,29.53
Bolaang Mongondow Timur,2022,perempuan,28
Kota Manado,2022,perempuan,59.89
Kota Bitung,2022,perempuan,48.38
Kota Tomohon,2022,perempuan,58.75
Kota Kotamobagu,2022,perempuan,45.61
SULAWESI TENGAH,2022,perempuan,34.48
Banggai Kepulauan,2022,perempuan,26.12
Banggai,2022,perempuan,32.62
Morowali,2022,perempuan,40.01
Poso,2022,perempuan,41.57
Donggala,2022,perempuan,25.44
Toli-Toli,2022,perempuan,31.83
Buol,2022,perempuan,32.42
Parigi Moutong,2022,perempuan,27.41
Tojo Una-Una,2022,perempuan,28.41
Sigi,2022,perempuan,35.77
Banggai Laut,2022,perempuan,26.38
Morowali Utara,2022,perempuan,33.59
Kota Palu,2022,perempuan,53.86
SULAWESI SELATAN,2022,perempuan,38.38
Kepulauan Selayar,2022,perempuan,34.58
Bulukumba,2022,perempuan,33.39
Bantaeng,2022,perempuan,24.49
Jeneponto,2022,perempuan,23.81
Takalar,2022,perempuan,32.81
Gowa,2022,perempuan,37.73
Sinjai,2022,perempuan,28.68
Maros,2022,perempuan,31.24
Pangkajene dan Kepulauan,2022,perempuan,32.73
Barru,2022,perempuan,35.6
Bone,2022,perempuan,25.41
Soppeng,2022,perempuan,32.56
Wajo,2022,perempuan,21.31
Sidenreng Rappang,2022,perempuan,31.62
Pinrang,2022,perempuan,31.29
Enrekang,2022,perempuan,40
Luwu,2022,perempuan,38.08
Tana Toraja,2022,perempuan,37.93
Luwu Utara,2022,perempuan,27.79
Luwu Timur,2022,perempuan,37.82
Toraja Utara,2022,perempuan,41.58
Kota Makasar,2022,perempuan,65.05
Kota Parepare,2022,perempuan,54.86
Kota Palopo,2022,perempuan,62.99
SULAWESI TENGGARA,2022,perempuan,38.11
Buton,2022,perempuan,31.94
Muna,2022,perempuan,34.09
Konawe,2022,perempuan,35.94
Kolaka,2022,perempuan,34.67
Konawe Selatan,2022,perempuan,26.48
Bombana,2022,perempuan,33.61
Wakatobi,2022,perempuan,30.43
Kolaka Utara,2022,perempuan,33.66
Buton Utara,2022,perempuan,34.99
Konawe Utara,2022,perempuan,34.95
Kolaka Timur,2022,perempuan,35.29
Konawe Kepulauan,2022,perempuan,34.6
Muna Barat,2022,perempuan,29.75
Buton Tengah,2022,perempuan,24.46
Buton Selatan,2022,perempuan,25.31
Kota Kendari,2022,perempuan,62.44
Kota Baubau,2022,perempuan,55.67
GORONTALO,2022,perempuan,34.65
Boalemo,2022,perempuan,28.33
Gorontalo,2022,perempuan,32.23
Pohuwato,2022,perempuan,28.34
Bone Bolango,2022,perempuan,36.43
Gorontalo Utara,2022,perempuan,26.41
Kota Gorontalo,2022,perempuan,50.33
SULAWESI BARAT,2022,perempuan,32.75
Majene,2022,perempuan,40.6
Polewali Mandar,2022,perempuan,30.08
Mamasa,2022,perempuan,34.11
Mamuju,2022,perempuan,33.11
Mamuju Utara / Pasangkayu,2022,perempuan,34.04
Mamuju Tengah,2022,perempuan,27.46
MALUKU,2022,perempuan,48.71
Maluku Tenggara Barat / Kepulauan Tanimbar,2022,perempuan,43.03
Maluku Tenggara,2022,perempuan,40.6
Maluku Tengah,2022,perempuan,46.17
Buru,2022,perempuan,39.22
Kepulauan Aru,2022,perempuan,33.07
Seram Bagian Barat,2022,perempuan,42.51
Seram Bagian Timur,2022,perempuan,28.72
Maluku Barat Daya,2022,perempuan,35.5
Buru Selatan,2022,perempuan,29.13
Kota Ambon,2022,perempuan,67.63
